country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon
BR,LCA,Lagoa da Canoa,Lagoa da Canoa,AL,AA,--3-----,,-9.816666666666666,-36.733333333333334
BR,LCU,Lagoa da Confus�o,Lagoa da Confusao,TO,AA,--3-----,,-10.783333333333333,-49.61666666666667
BR,LDP,Lagoa da Prata,Lagoa da Prata,MG,AA,--3-----,,-20.016666666666666,-45.53333333333333
BR,LAT,Lagoa d'Anta,Lagoa d'Anta,RN,AA,--3-----,,-6.383333333333334,-35.583333333333336
BR,LED,Lagoa de Dentro,Lagoa de Dentro,PB,AA,--3-----,,-6.666666666666667,-35.36666666666667
BR,LDI,Lagoa de Itaenga,Lagoa de Itaenga,PE,AA,--3-----,,-7.916666666666667,-35.28333333333333
BR,LPS,Lagoa de Pedras,Lagoa de Pedras,RN,AA,--3-----,,-6.133333333333334,-35.43333333333333
BR,LSF,Lagoa de S�o Francisco,Lagoa de Sao Francisco,PI,AA,--3-----,,-4.383333333333334,-41.6
BR,LDV,Lagoa de Velhos,Lagoa de Velhos,RN,AA,--3-----,,-5.983333333333333,-35.86666666666667
BR,LAI,Lagoa do Barro do Piau�,Lagoa do Barro do Piaui,PI,AA,--3-----,,-8.466666666666667,-41.516666666666666
BR,LDC,Lagoa do Carro,Lagoa do Carro,PE,AA,--3-----,,-7.833333333333333,-35.3
BR,LMO,Lagoa do Mato,Lagoa do Mato,MA,AA,--3-----,,-6.033333333333333,-43.516666666666666
BR,LDO,Lagoa do Ouro,Lagoa do Ouro,PE,AA,--3-----,,-9.116666666666667,-36.45
BR,LOP,Lagoa do Piau�,Lagoa do Piaui,PI,AA,--3-----,,-5.4,-42.63333333333333
BR,LSI,Lagoa do S�tio,Lagoa do Sitio,PI,AA,--3-----,,-6.5,-41.56666666666667
BR,LTS,Lagoa do Tocantins,Lagoa do Tocantins,TO,AA,--3-----,,-10.283333333333333,-47.55
BR,LDG,Lagoa dos Gatos,Lagoa dos Gatos,PE,AA,--3-----,,-8.633333333333333,-35.9
BR,LGP,Lagoa dos Patos,Lagoa dos Patos,MG,AA,--3-----,,-16.966666666666665,-44.56666666666667
BR,LTT,Lagoa dos Tr�s Cantos,Lagoa dos Tres Cantos,RS,AA,--3-----,,-28.566666666666666,-52.85
BR,LDD,Lagoa Dourada,Lagoa Dourada,MG,AA,--3-----,,-20.916666666666668,-44.06666666666667
BR,LFA,Lagoa Formosa,Lagoa Formosa,MG,AA,--3-----,,-18.766666666666666,-46.4
BR,LGD,Lagoa Grande,Lagoa Grande,MG,AA,--3-----,,-17.833333333333332,-46.516666666666666
BR,LGE,Lagoa Grande,Lagoa Grande,PE,AA,--3-----,,-8.983333333333333,-40.266666666666666
BR,LGM,Lagoa Grande do Maranh�o,Lagoa Grande do Maranhao,MA,AA,--3-----,,-4.983333333333333,-45.38333333333333
BR,LNV,Lagoa Nova,Lagoa Nova,RN,AA,--3-----,,-6.083333333333333,-36.45
BR,LRL,Lagoa Real,Lagoa Real,BA,AA,--3-----,,-14.016666666666667,-42.13333333333333
BR,LSD,Lagoa Salgada,Lagoa Salgada,RN,AA,--3-----,,-6.116666666666666,-35.46666666666667
BR,LSA,Lagoa Santa,Lagoa Santa,GO,AA,--3-----,,-19.183333333333334,-51.4
BR,LST,Lagoa Santa,Lagoa Santa,MG,AA,--3-----,,-19.616666666666667,-43.88333333333333
BR,LSC,Lagoa Seca,Lagoa Seca,PB,AA,--3-----,,-7.15,-35.85
BR,LVE,Lagoa Vermelha,Lagoa Vermelha,RS,AA,--3-----,,-28.2,-51.516666666666666
BR,LGW,Lago�o,Lagoao,RS,AA,--3-----,,-29.216666666666665,-52.766666666666666
BR,LHA,Lagoinha,Lagoinha,SP,AA,--3-----,,-23.083333333333332,-45.18333333333333
BR,LIP,Lagoinha do Piau�,Lagoinha do Piaui,PI,AA,--3-----,,-5.833333333333333,-42.61666666666667
BR,LGA,Laguna,Laguna,SC,AA,--3-----,,-28.483333333333334,-48.766666666666666
BR,LCP,Laguna Carap�,Laguna Carapa,MS,AA,--3-----,,-22.55,-55.15
BR,LAE,Laje,Laje,BA,AA,--3-----,,-13.166666666666666,-39.416666666666664
BR,LME,Laje do Muria�,Laje do Muriae,RJ,AA,--3-----,,-21.2,-42.11666666666667
BR,LAJ,Lajeado,Lajeado,RS,AA,--3-----,,-29.45,-51.96666666666667
BR,LJO,Lajeado,Lajeado,TO,AA,--3-----,,-9.733333333333333,-48.35
BR,LBG,Lajeado do Bugre,Lajeado do Bugre,RS,AA,--3-----,,-27.683333333333334,-53.166666666666664
BR,LGN,Lajeado Grande,Lajeado Grande,SC,AA,--3-----,,-26.85,-52.55
BR,LNO,Lajeado Novo,Lajeado Novo,MA,AA,--3-----,,-6.183333333333334,-47.016666666666666
BR,LJD,Lajed�o,Lajedao,BA,AA,--3-----,,-17.6,-40.333333333333336
BR,LAH,Lajedinho,Lajedinho,BA,AA,--3-----,,-12.35,-40.9
BR,LAO,Lajedo,Lajedo,PE,AA,--3-----,,-8.65,-36.31666666666667
BR,LTL,Lajedo do Tabocal,Lajedo do Tabocal,BA,AA,--3-----,,-13.466666666666667,-40.21666666666667
BR,LJE,Lajes,Lajes,RN,AA,--3-----,,-5.683333333333334,-36.233333333333334
BR,LPT,Lajes Pintadas,Lajes Pintadas,RN,AA,--3-----,,-6.15,-36.11666666666667
BR,LJA,Lajinha,Lajinha,MG,AA,--3-----,,-20.15,-41.63333333333333
BR,LRO,Lamar�o,Lamarao,BA,AA,--3-----,,-11.783333333333333,-38.88333333333333
BR,LBA,Lambari,Lambari,MG,AA,--3-----,,-21.966666666666665,-45.35
BR,LBO,Lambari D'Oeste,Lambari D'Oeste,MT,AA,--3-----,,-15.3,-58
BR,LMM,Lamim,Lamim,MG,AA,--3-----,,-20.783333333333335,-43.46666666666667
BR,LLS,Landri Sales,Landri Sales,PI,AA,--3-----,,-7.25,-43.916666666666664
BR,LAP,Lapa,Lapa,PR,AA,--3-----,,-25.75,-49.71666666666667
BR,LPO,Lap�o,Lapao,BA,AA,--3-----,,-11.366666666666667,-41.81666666666667
BR,LDT,Laranja da Terra,Laranja da Terra,ES,AA,--3-----,,-19.883333333333333,-41.05
BR,LJL,Laranjal,Laranjal,PR,AA,--3-----,,-24.883333333333333,-52.46666666666667
BR,LNL,Laranjal,Laranjal,MG,AA,--3-----,,-21.35,-42.46666666666667
BR,LJI,Laranjal do Jari,Laranjal do Jari,AP,AA,1-3-----,,-0.85,-52.53333333333333
BR,LPU,Laranjal Paulista,Laranjal Paulista,SP,AA,--3-----,,-23.05,-47.833333333333336
BR,LJS,Laranjeiras,Laranjeiras,SE,AA,--3-----,,-10.783333333333333,-37.15
BR,LSU,Laranjeiras do Sul,Laranjeiras do Sul,PR,AA,--3-----,,-25.4,-52.4
BR,LSE,Lassance,Lassance,MG,AA,--3-----,,-17.883333333333333,-44.56666666666667
BR,LSR,Lastro,Lastro,PB,AA,--3-----,,-6.5,-38.166666666666664
BR,LUO,Laurentino,Laurentino,SC,AA,--3-----,,-27.2,-49.75
BR,LDF,Lauro de Freitas,Lauro de Freitas,BA,AA,--3-----,,-12.883333333333333,-38.31666666666667
BR,LMU,Lauro M�ller,Lauro Muller,SC,AA,--3-----,,-28.383333333333333,-49.38333333333333
BR,LNR,Lavandeira,Lavandeira,TO,AA,--3-----,,-12.783333333333333,-46.5
BR,LAV,Lav�nia,Lavinia,SP,AA,--3-----,,-21.15,-51.03333333333333
BR,LAR,Lavras,Lavras,MG,AA,-234----,,-21.233333333333334,-44.983333333333334
BR,LMA,Lavras da Mangabeira,Lavras da Mangabeira,CE,AA,--3-----,,-6.75,-38.96666666666667
BR,LAS,Lavras do Sul,Lavras do Sul,RS,AA,--3-----,,-30.8,-53.88333333333333
BR,LVS,Lavrinhas,Lavrinhas,SP,AA,--3-----,,-22.566666666666666,-44.88333333333333
BR,LFR,Leandro Ferreira,Leandro Ferreira,MG,AA,--3-----,,-19.716666666666665,-45.016666666666666
BR,LER,Lebon R�gis,Lebon Regis,SC,AA,--3-----,,-26.916666666666668,-50.68333333333333
BR,LEM,Leme,Leme,SP,AA,--34----,,-22.183333333333334,-47.38333333333333
BR,LPD,Leme do Prado,Leme do Prado,MG,AA,--3-----,,-17.083333333333332,-42.68333333333333
BR,LEN,Len��is,Lencois,BA,AA,--34----,,-12.55,-41.38333333333333
BR,LPA,Len��is Paulista,Lencois Paulista,SP,AA,--34----,,-22.583333333333332,-48.78333333333333
BR,LLL,Leoberto Leal,Leoberto Leal,SC,AA,--3-----,,-27.5,-49.28333333333333
BR,LEP,Leopoldina,Leopoldina,MG,AA,--3-----,,-21.516666666666666,-42.63333333333333
BR,LBS,Leopoldo de Bulh�es,Leopoldo de Bulhoes,GO,AA,--3-----,,-16.616666666666667,-48.733333333333334
BR,LOI,Le�polis,Leopolis,PR,AA,--3-----,,-23.066666666666666,-50.75
BR,LSN,Liberato Salzano,Liberato Salzano,RS,AA,--3-----,,-27.583333333333332,-53.06666666666667
BR,LIE,Liberdade,Liberdade,MG,AA,--3-----,,-22.016666666666666,-44.3
BR,LAD,Lic�nio de Almeida,Licinio de Almeida,BA,AA,--3-----,,-14.666666666666666,-42.5
BR,LNI,Lidian�polis,Lidianopolis,PR,AA,--3-----,,-24.1,-51.65
BR,LCS,Lima Campos,Lima Campos,MA,AA,--3-----,,-4.516666666666667,-44.46666666666667
BR,LDE,Lima Duarte,Lima Duarte,MG,AA,--3-----,,-21.833333333333332,-43.78333333333333
BR,LMR,Limeira,Limeira,SP,AA,--3-----,,-22.55,-47.4
BR,LOT,Limeira do Oeste,Limeira do Oeste,MG,AA,--3-----,,-19.533333333333335,-50.56666666666667
BR,LIM,Limoeiro,Limoeiro,PE,AA,--3-----,,-7.866666666666667,-35.45
BR,LAA,Limoeiro de Anadia,Limoeiro de Anadia,AL,AA,--3-----,,-9.733333333333333,-36.5
BR,LDA,Limoeiro do Ajuru,Limoeiro do Ajuru,PA,AA,--3-----,,-1.8833333333333333,-49.36666666666667
BR,LDN,Limoeiro do Norte,Limoeiro do Norte,CE,AA,--3-----,,-5.15,-38.083333333333336
BR,LNE,Lindoeste,Lindoeste,PR,AA,--3-----,,-25.25,-53.56666666666667
BR,LII,Lind�ia,Lindoia,SP,AA,--3-----,,-22.516666666666666,-46.65
BR,LDS,Lind�ia do Sul,Lindoia do Sul,SC,AA,--3-----,,-27.033333333333335,-52.06666666666667
BR,LIC,Lindolfo Collor,Lindolfo Collor,RS,AA,--3-----,,-29.6,-51.2
BR,LNN,Linha Nova,Linha Nova,RS,AA,--3-----,,-29.45,-51.2
BR,LRS,Linhares,Linhares,ES,AA,1-34----,,-19.383333333333333,-40.05
BR,LIN,Lins,Lins,SP,AA,--34----,,-21.666666666666668,-49.75
BR,LIO,Livramento,Livramento,PB,AA,--3-----,,-7.366666666666666,-36.93333333333333
BR,LNS,Livramento de Nossa Senhora,Livramento de Nossa Senhora,BA,AA,--3-----,,-13.633333333333333,-41.833333333333336
BR,LID,Lizarda,Lizarda,TO,AA,--3-----,,-9.583333333333334,-46.666666666666664
BR,LOD,Loanda,Loanda,PR,AA,--3-----,,-22.916666666666668,-53.13333333333333
BR,LBT,Lobato,Lobato,PR,AA,--3-----,,-23,-51.95
BR,LOR,Logradouro,Logradouro,PB,AA,--3-----,,-6.6,-35.43333333333333
BR,LDB,Londrina,Londrina,PR,AA,-234----,,-23.3,-51.15
BR,LTA,Lontra,Lontra,MG,AA,--3-----,,-15.9,-44.3
BR,LOS,Lontras,Lontras,SC,AA,--34----,,-27.15,-49.53333333333333
BR,LRA,Lorena,Lorena,SP,AA,--3-----,,-22.716666666666665,-45.11666666666667
BR,LOO,Loreto,Loreto,MA,AA,--3-----,,-7.083333333333333,-45.13333333333333
BR,LOU,Lourdes,Lourdes,SP,AA,--3-----,,-20.95,-50.21666666666667
BR,LOA,Louveira,Louveira,SP,AA,--3-----,,-23.083333333333332,-46.93333333333333
BR,LRV,Lucas do Rio Verde,Lucas do Rio Verde,MT,AA,--34----,,-13.066666666666666,-55.916666666666664
BR,LUC,Luc�lia,Lucelia,SP,AA,--34----,,-21.716666666666665,-51.016666666666666
BR,LUA,Lucena,Lucena,PB,AA,--3-----,,-6.883333333333333,-34.86666666666667
BR,LLI,Lucian�polis,Lucianopolis,SP,AA,--3-----,,-22.416666666666668,-49.516666666666666
BR,LUR,Luciara,Luciara,MT,AA,--3-----,,-11.216666666666667,-50.65
BR,LRI,Lucr�cia,Lucrecia,RN,AA,--3-----,,-6.116666666666666,-37.8
BR,LAN,Lu�s Ant�nio,Luis Antonio,SP,AA,--3-----,,-21.55,-47.7
BR,LCI,Lu�s Correia,Luis Correia,PI,AA,--3-----,,-2.8666666666666667,-41.65
BR,LDU,Lu�s Domingues,Luis Domingues,MA,AA,--3-----,,-1.3166666666666667,-45.88333333333333
BR,LDM,Lu�s Eduardo Magalh�es,Luis Eduardo Magalhaes,BA,AA,--3-----,,-12.066666666666666,-45.8
BR,LGS,Lu�s Gomes,Luis Gomes,RN,AA,--3-----,,-6.4,-38.38333333333333
BR,LSO,Luisburgo,Luisburgo,MG,AA,--3-----,,-20.433333333333334,-42.1
BR,LLA,Luisl�ndia,Luislandia,MG,AA,--3-----,,-16.1,-44.583333333333336
BR,LAL,Luiz Alves,Luiz Alves,SC,AA,--3-----,,-26.716666666666665,-48.916666666666664
BR,LZN,Luiziana,Luiziana,PR,AA,--3-----,,-24.266666666666666,-52.266666666666666
BR,LZI,Luizi�nia,Luiziania,SP,AA,--3-----,,-21.666666666666668,-50.31666666666667
BR,LUM,Lumin�rias,Luminarias,MG,AA,--3-----,,-21.5,-44.9
BR,LUI,Lunardelli,Lunardelli,PR,AA,--3-----,,-24.066666666666666,-51.733333333333334
BR,LEO,Lup�rcio,Lupercio,SP,AA,--3-----,,-22.4,-49.81666666666667
BR,LUS,Lupion�polis,Lupionopolis,PR,AA,--3-----,,-22.75,-51.65
BR,LTC,Lut�cia,Lutecia,SP,AA,--3-----,,-22.333333333333332,-50.38333333333333
BR,LUZ,Luz,Luz,MG,AA,--3-----,,-19.783333333333335,-45.68333333333333
BR,LEA,Luzerna,Luzerna,SC,AA,--3-----,,-27.116666666666667,-51.46666666666667
BR,LZA,Luzi�nia,Luziania,GO,AA,-234----,,-16.25,-47.95
BR,LIA,Luzil�ndia,Luzilandia,PI,AA,--3-----,,-3.45,-42.36666666666667
BR,LZS,Luzin�polis,Luzinopolis,TO,AA,--3-----,,-6.183333333333334,-47.85
BR,MEA,Maca�,Macae,RJ,AA,1-34----,,-22.366666666666667,-41.766666666666666
BR,MAI,Maca�ba,Macaiba,RN,AA,--3-----,,-5.85,-35.35
BR,MJB,Macajuba,Macajuba,BA,AA,--3-----,,-12.133333333333333,-40.35
BR,MKA,Ma�ambar�,Macambara,RS,AA,--3-----,,-29.133333333333333,-56.05
BR,MMB,Macambira,Macambira,SE,AA,--3-----,,-10.65,-37.53333333333333
BR,MCA,Macap�,Macapa,AP,AA,--34----,,0.03333333333333333,-51.05
BR,MPN,Macaparana,Macaparana,PE,AA,--3-----,,-7.55,-35.43333333333333
BR,MCY,Macarani,Macarani,BA,AA,--3-----,,-15.566666666666666,-40.416666666666664
BR,MTU,Macatuba,Macatuba,SP,AA,--3-----,,-22.5,-48.7
BR,MCU,Macau,Macau,RN,AA,1-3-----,,-5.1,-36.63333333333333
BR,MUL,Macaubal,Macaubal,SP,AA,--3-----,,-20.8,-49.95
BR,MUS,Maca�bas,Macaubas,BA,AA,--3-----,,-13.016666666666667,-42.68333333333333
BR,MOY,Maced�nia,Macedonia,SP,AA,--3-----,,-20.133333333333333,-50.18333333333333
BR,MCZ,Macei�,Maceio,AL,AA,1-34----,,-9.65,-35.7
BR,MHL,Machacalis,Machacalis,MG,AA,--3-----,,-17.066666666666666,-40.71666666666667
BR,MHH,Machadinho,Machadinho,RS,AA,--3-----,,-27.566666666666666,-51.666666666666664
BR,MDW,Machadinho D'Oeste,Machadinho D'Oeste,RO,AA,--3-----,,-9.416666666666666,-61.983333333333334
BR,MAD,Machado,Machado,MG,AA,--3-----,,-21.666666666666668,-45.916666666666664
BR,MDZ,Machados,Machados,PE,AA,--3-----,,-7.683333333333334,-35.5
BR,MYE,Macieira,Macieira,SC,AA,--3-----,,-26.85,-51.36666666666667
BR,CWC,Macuco,Macuco,RJ,AA,--3-----,,-21.983333333333334,-42.25
BR,MKW,Macurur�,Macurure,BA,AA,--3-----,,-9.166666666666666,-39.05
BR,MLN,Madalena,Madalena,CE,AA,--3-----,,-4.85,-39.56666666666667
BR,MDY,Madeiro,Madeiro,PI,AA,--3-----,,-3.4833333333333334,-42.5
BR,MDD,Madre de Deus,Madre de Deus,BA,AA,1-3-----,,-12.733333333333333,-38.6
BR,MUD,Madre de Deus de Minas,Madre de Deus de Minas,MG,AA,--3-----,,-21.466666666666665,-44.333333333333336
BR,MEG,M�e d'�gua,Mae d'Agua,PB,AA,--3-----,,-7.25,-37.416666666666664
BR,MRO,M�e do Rio,Mae do Rio,PA,AA,--3-----,,-2.033333333333333,-47.55
BR,MYG,Maetinga,Maetinga,BA,AA,--3-----,,-14.65,-41.483333333333334
BR,MAF,Mafra,Mafra,SC,AA,--3-----,,-26.1,-49.8
BR,MBR,Magalh�es Barata,Magalhaes Barata,PA,AA,--3-----,,-0.7833333333333333,-47.583333333333336
BR,MLD,Magalh�es de Almeida,Magalhaes de Almeida,MA,AA,--3-----,,-3.3833333333333333,-42.2
BR,MGX,Magda,Magda,SP,AA,--3-----,,-20.633333333333333,-50.21666666666667
BR,MAG,Mag�,Mage,RJ,AA,--3-----,,-22.65,-43.03333333333333
BR,MAQ,Maiquinique,Maiquinique,BA,AA,--3-----,,-15.616666666666667,-40.25
BR,MAY,Mairi,Mairi,BA,AA,--3-----,,-11.7,-40.13333333333333
BR,MQE,Mairinque,Mairinque,SP,AA,--3-----,,-23.533333333333335,-47.18333333333333
BR,MPA,Mairipor�,Mairipora,SP,AA,--3-----,,-23.316666666666666,-46.583333333333336
BR,MYB,Mairipotaba,Mairipotaba,GO,AA,--3-----,,-17.283333333333335,-49.5
BR,MJG,Major Gercino,Major Gercino,SC,AA,--3-----,,-27.416666666666668,-48.95
BR,MID,Major Isidoro,Major Isidoro,AL,AA,--3-----,,-9.516666666666667,-36.983333333333334
BR,MJS,Major Sales,Major Sales,RN,AA,--3-----,,-6.4,-38.31666666666667
BR,MVI,Major Vieira,Major Vieira,SC,AA,--3-----,,-26.35,-50.31666666666667
BR,MLT,Malacacheta,Malacacheta,MG,AA,--3-----,,-17.833333333333332,-42.06666666666667
BR,MHD,Malhada,Malhada,BA,AA,--3-----,,-14.333333333333334,-43.766666666666666
BR,MPD,Malhada de Pedras,Malhada de Pedras,BA,AA,--3-----,,-14.366666666666667,-41.86666666666667
BR,MDB,Malhada dos Bois,Malhada dos Bois,SE,AA,--3-----,,-10.333333333333334,-36.916666666666664
BR,MHA,Malhador,Malhador,SE,AA,--3-----,,-10.65,-37.3
BR,MAL,Mallet,Mallet,PR,AA,--3-----,,-25.866666666666667,-50.81666666666667
BR,MWT,Malta,Malta,PB,AA,--3-----,,-6.9,-37.516666666666666
BR,MAE,Mamanguape,Mamanguape,PB,AA,--3-----,,-6.833333333333333,-35.11666666666667
BR,MBI,Mamba�,Mambai,GO,AA,--3-----,,-14.483333333333333,-46.1
BR,MBE,Mambor�,Mambore,PR,AA,--3-----,,-24.316666666666666,-52.516666666666666
BR,MMZ,Mamonas,Mamonas,MG,AA,--3-----,,-15.05,-42.95
BR,MPB,Mampituba,Mampituba,RS,AA,--3-----,,-29.2,-49.93333333333333
BR,MPR,Manacapuru,Manacapuru,AM,AA,1-3-----,,-3.283333333333333,-60.61666666666667
BR,MYA,Mana�ra,Manaira,PB,AA,--3-----,,-7.7,-38.15
BR,MQR,Manaquiri,Manaquiri,AM,AA,1-3-----,,-3.4166666666666665,-60.45
BR,MNR,Manari,Manari,PE,AA,--3-----,,-8.95,-37.61666666666667
BR,MAO,Manaus,Manaus,AM,AA,1-3456--,,-3.1333333333333333,-60.016666666666666
BR,MLM,M�ncio Lima,Mancio Lima,AC,AA,--3-----,,-7.583333333333333,-72.9
BR,MGC,Mandagua�u,Mandaguacu,PR,AA,--3-----,,-23.333333333333332,-52.083333333333336
BR,MDI,Mandaguari,Mandaguari,PR,AA,--3-----,,-23.516666666666666,-51.666666666666664
BR,MAA,Mandirituba,Mandirituba,PR,AA,--3-----,,-25.75,-49.31666666666667
BR,MNI,Manduri,Manduri,SP,AA,--3-----,,-23,-49.31666666666667
BR,MFI,Manfrin�polis,Manfrinopolis,PR,AA,--3-----,,-26.133333333333333,-53.3
BR,MNG,Manga,Manga,MG,AA,--3-----,,-14.75,-43.93333333333333
BR,MGT,Mangaratiba,Mangaratiba,RJ,AA,123-----,,-22.95,-44.03333333333333
BR,MGH,Mangueirinha,Mangueirinha,PR,AA,--3-----,,-25.933333333333334,-52.166666666666664
BR,MHU,Manhua�u,Manhuacu,MG,AA,--34----,,-20.25,-42.03333333333333
BR,MHI,Manhumirim,Manhumirim,MG,AA,--3-----,,-20.35,-41.95
BR,MNX,Manicor�,Manicore,AM,AA,1-34----,,-5.8,-61.28333333333333
BR,MMD,Manoel Em�dio,Manoel Emidio,PI,AA,--3-----,,-8,-43.86666666666667
BR,MER,Manoel Ribas,Manoel Ribas,PR,AA,--3-----,,-24.516666666666666,-51.666666666666664
BR,MEU,Manoel Urbano,Manoel Urbano,AC,AA,--3-----,,-8.833333333333334,-69.25
BR,MVN,Manoel Viana,Manoel Viana,RS,AA,--3-----,,-29.566666666666666,-55.483333333333334
BR,MVO,Manoel Vitorino,Manoel Vitorino,BA,AA,--3-----,,-14.133333333333333,-40.233333333333334
BR,MND,Mansid�o,Mansidao,BA,AA,--3-----,,-10.7,-44.03333333333333
BR,MNA,Mantena,Mantena,MG,AA,--3-----,,-18.766666666666666,-40.96666666666667
BR,MPS,Manten�polis,Mantenopolis,ES,AA,--3-----,,-18.85,-41.11666666666667
BR,MQI,Maquin�,Maquine,RS,AA,--3-----,,-29.666666666666668,-50.2
BR,MEH,Mar de Espanha,Mar de Espanha,MG,AA,--3-----,,-21.866666666666667,-43
BR,MVL,Mar Vermelho,Mar Vermelho,AL,AA,--3-----,,-9.433333333333334,-36.38333333333333
BR,MOZ,Mara Rosa,Mara Rosa,GO,AA,--3-----,,-14,-49.166666666666664
BR,MRX,Mara�,Maraa,AM,AA,--3-----,,-1.85,-65.56666666666666
BR,MAB,Marab�,Maraba,PA,AA,1234----,,-5.35,-49.13333333333333
BR,MBP,Marab� Paulista,Maraba Paulista,SP,AA,--3-----,,-22.1,-51.96666666666667
BR,MME,Maraca�um�,Maracacume,MA,AA,--3-----,,-2.05,-45.95
BR,MCI,Maraca�,Maracai,SP,AA,--3-----,,-22.6,-50.666666666666664
BR,MAJ,Maracaj�,Maracaja,SC,AA,--3-----,,-28.85,-49.45
BR,MJU,Maracaju,Maracaju,MS,AA,--34----,,-21.616666666666667,-55.15
BR,MAN,Maracan�,Maracana,PA,AA,--3-----,,-0.75,-47.45
BR,MRU,Maracana�,Maracanau,CE,AA,--3-----,,-3.8666666666666667,-38.61666666666667
BR,MAK,Marac�s,Maracas,BA,AA,--34----,,-13.433333333333334,-40.416666666666664
BR,MGO,Maragogi,Maragogi,AL,AA,--3-----,,-9,-35.21666666666667
BR,MAR,Maragogipe,Maragogipe,BA,AA,1-3-----,,-12.766666666666667,-38.916666666666664
BR,MAW,Maraial,Maraial,PE,AA,--3-----,,-8.766666666666667,-35.8
BR,MSN,Maraj� do Sena,Maraja do Sena,MA,AA,--3-----,,-4.616666666666667,-45.45
BR,MGE,Maranguape,Maranguape,CE,AA,--3-----,,-3.8833333333333333,-38.68333333333333
BR,MRH,Maranh�ozinho,Maranhaozinho,MA,AA,--3-----,,-2.2333333333333334,-45.85
BR,MNM,Marapanim,Marapanim,PA,AA,--3-----,,-0.7,-47.7
BR,MPX,Marapoama,Marapoama,SP,AA,--3-----,,-21.25,-49.13333333333333
BR,MTQ,Marat�,Marata,RS,AA,--3-----,,-29.55,-51.55
BR,MTZ,Marata�zes,Marataizes,ES,AA,--3-----,,-21.033333333333335,-40.81666666666667
BR,MAU,Marau,Marau,RS,AA,--3-----,,-28.433333333333334,-52.18333333333333
BR,MRW,Mara�,Marau,BA,AA,--3-----,,-14.1,-39.016666666666666
BR,MLH,Maravilha,Maravilha,AL,AA,--3-----,,-9.233333333333333,-37.35
BR,MVA,Maravilha,Maravilha,SC,AA,--3-----,,-26.75,-53.166666666666664
BR,MHS,Maravilhas,Maravilhas,MG,AA,--3-----,,-19.5,-44.666666666666664
BR,MCC,Marca��o,Marcacao,PB,AA,--3-----,,-6.766666666666667,-35
BR,MCL,Marcel�ndia,Marcelandia,MT,AA,--3-----,,-11.066666666666666,-54.516666666666666
BR,MRA,Marcelino Ramos,Marcelino Ramos,RS,AA,--3-----,,-27.45,-51.9
BR,MVR,Marcelino Vieira,Marcelino Vieira,RN,AA,--3-----,,-6.283333333333333,-38.15
BR,MSZ,Marcion�lio Souza,Marcionilio Souza,BA,AA,--3-----,,-13,-40.53333333333333
BR,MAC,Marco,Marco,CE,AA,--3-----,,-3.1166666666666667,-40.15
BR,MKL,Marcol�ndia,Marcolandia,PI,AA,--3-----,,-7.433333333333334,-40.65
BR,MWP,Marcos Parente,Marcos Parente,PI,AA,--3-----,,-7.116666666666666,-43.88333333333333
BR,MCN,Marechal C�ndido Rondon,Marechal Candido Rondon,PR,AA,--34----,,-24.55,-54.05
BR,MDE,Marechal Deodoro,Marechal Deodoro,AL,AA,--3-----,,-9.733333333333333,-35.88333333333333
BR,MFO,Marechal Floriano,Marechal Floriano,ES,AA,-23-----,,-20.416666666666668,-40.666666666666664
BR,MTG,Marechal Thaumaturgo,Marechal Thaumaturgo,AC,AA,--3-----,,-8.95,-72.78333333333333
BR,MMX,Marema,Marema,SC,AA,--3-----,,-26.8,-52.61666666666667
BR,MRY,Mari,Mari,PB,AA,--3-----,,-7.05,-35.31666666666667
BR,MDF,Maria da F�,Maria da Fe,MG,AA,--3-----,,-22.3,-45.36666666666667
BR,MHN,Maria Helena,Maria Helena,PR,AA,--3-----,,-23.616666666666667,-53.2
BR,MAV,Marialva,Marialva,PR,AA,--3-----,,-23.483333333333334,-51.78333333333333
BR,MRI,Mariana,Mariana,MG,AA,-23-----,,-20.366666666666667,-43.4
BR,MMT,Mariana Pimentel,Mariana Pimentel,RS,AA,--3-----,,-30.35,-51.583333333333336
BR,MMW,Mariano Moro,Mariano Moro,RS,AA,--3-----,,-27.35,-52.13333333333333
BR,MPC,Marian�polis do Tocantins,Marianopolis do Tocantins,TO,AA,--3-----,,-9.783333333333333,-49.65
BR,MPZ,Mari�polis,Mariapolis,SP,AA,--3-----,,-21.783333333333335,-51.166666666666664
BR,MBD,Maribondo,Maribondo,AL,AA,--3-----,,-9.566666666666666,-36.3
BR,MRC,Maric�,Marica,RJ,AA,1-34----,,-22.916666666666668,-42.81666666666667
BR,LAC,Marilac,Marilac,MG,AA,--3-----,,-18.5,-42.06666666666667
BR,MRN,Maril�ndia,Marilandia,ES,AA,--3-----,,-19.4,-40.55
BR,MSU,Maril�ndia do Sul,Marilandia do Sul,PR,AA,--3-----,,-23.733333333333334,-51.3
BR,MYL,Marilena,Marilena,PR,AA,--3-----,,-22.716666666666665,-53.03333333333333
BR,MII,Mar�lia,Marilia,SP,AA,--34----,,-22.2,-49.95
BR,MIZ,Mariluz,Mariluz,PR,AA,--3-----,,-24,-53.15
BR,MGF,Maring�,Maringa,PR,AA,-234----,,-23.416666666666668,-51.93333333333333
BR,MPQ,Marin�polis,Marinopolis,SP,AA,--3-----,,-20.433333333333334,-50.81666666666667
